Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
16.0283733487179,92.16038648571941,188.5651,18.135,100.0,3445.0261,5.1756,248.5034,Agricultural,Silt,2904.7656,1,1,1
34.19694196260354,82.10567897527108,149.8609,25.051,82.0225,2814.8075,6.0176,4415.7491,Wetland,Loam,2003.2847,0,0,1
32.02904440252455,79.5434581278482,234.8658,21.6457,89.2591,3719.4017,6.2962,128.4239,Agricultural,Clay,369.673,0,1,1
10.127115917105687,78.64373582746745,26.3105,28.5885,39.866,543.706,0.5,4594.3171,Agricultural,Rocky,2494.9919,0,0,0
32.54315089856398,93.53042406423134,11.3483,30.7538,45.538,906.7032,1.0693,1037.1505,Urban,Clay,803.6583,1,0,0
19.777789262241225,83.09870032706345,10.5283,36.7915,26.6376,479.4959,0.9757,1507.529,Urban,Clay,451.3203,1,0,0
23.601180669333573,89.2103204280433,9.3671,37.9986,45.7435,189.1602,0.5,2764.4729,Water Body,Peat,2880.0531,0,1,1
25.465151686880425,82.08215286632719,26.6925,31.6945,36.7043,574.2607,0.5,298.9706,Desert,Rocky,2471.3391,1,0,0
31.41857525611466,93.03709023983005,33.5205,35.1467,46.928,587.0037,0.8147,59.9186,Wetland,Loam,902.6259,1,1,0
30.124164622579876,71.6743486514773,15.2873,31.4517,53.0932,275.0014,0.5,5363.0883,Agricultural,Peat,6979.3726,1,0,0
12.838665938147694,87.85843588488791,92.296,26.4197,73.7009,2464.2544,3.3889,7484.0122,Urban,Sandy,1175.222,1,1,0
34.738804552225375,91.75039704375519,0.9589,44.2284,41.3959,50.0,0.6887,288.3757,Forest,Loam,5428.9649,0,1,0
8.869134045949144,86.06286126294539,307.9991,15.0,100.0,4745.1297,7.291,165.8359,Agricultural,Clay,1424.5469,0,1,1
26.66572533532512,71.15839289426478,15.2542,29.4463,36.5983,457.2157,1.3277,4236.0914,Agricultural,Clay,6446.0068,1,0,0
21.248082404676282,92.10897211939341,112.1762,28.8837,81.5648,2219.1579,4.5642,1268.9672,Agricultural,Sandy,611.1158,0,1,1
15.31238375461427,88.43919537293245,53.9164,15.0,62.2918,1574.0621,3.2556,790.1966,Agricultural,Sandy,2332.943,1,0,1
22.230127321599817,85.63330711839585,19.9814,26.2179,43.8256,333.735,0.5,840.1566,Forest,Clay,3456.1633,0,1,0
20.949571362430248,89.69595742014376,73.2206,31.3022,84.5378,2359.0859,3.6452,4678.7922,Forest,Silt,1437.6076,0,0,1
21.0070901572511,74.8303697720777,76.6191,20.858,52.1515,1061.7308,2.2789,249.8293,Agricultural,Clay,4905.1476,0,1,1
14.152303025160414,71.93742858188361,13.2514,20.7628,37.0198,193.4998,0.5,115.2853,Desert,Silt,921.3558,0,0,0
26.50261227772846,90.4516077584803,43.078,33.2482,28.8326,623.257,1.1879,20.727,Agricultural,Sandy,5648.5719,1,1,0
32.520156467142584,96.30745719334543,10.8085,48.0,43.2481,427.442,0.5,278.3028,Agricultural,Silt,1919.1721,1,1,0
28.72268077567483,78.82644905955856,41.749,28.6552,65.7505,1829.5977,2.9958,6614.2598,Desert,Clay,1511.1492,0,0,0
34.64230430635146,84.05362156779397,68.172,31.0904,52.4306,955.2193,1.1056,160.766,Desert,Peat,9633.118,1,1,0
33.22969204634292,75.89674526511372,120.0669,32.0484,59.6347,2340.9829,4.2126,233.4365,Urban,Clay,3293.561,1,0,1
10.368460925364909,92.83976871333776,15.7249,36.7916,38.5527,394.7874,0.5,147.5069,Urban,Clay,1836.9651,0,0,0
22.929566126603095,83.47655657089184,9.6842,28.9701,32.4907,322.8271,0.5,196.9144,Forest,Loam,3522.8037,1,1,0
11.963544270425004,93.42911176763945,4.1509,17.8407,51.4798,578.5193,0.5,208.1877,Forest,Clay,5934.3256,1,0,0
12.394225910124277,74.32315322556586,127.0199,24.942,86.1441,2388.1128,4.6533,633.4313,Agricultural,Clay,882.7044,1,1,1
10.330593384126441,82.9902212222424,32.372,24.7598,45.5034,494.6626,0.7963,4575.68,Agricultural,Clay,6865.2483,0,0,0
31.419758758532822,79.64044545922796,34.867,26.5322,52.2439,428.0942,0.5,848.8331,Urban,Loam,2264.6836,0,1,0
33.259121614489146,82.144776138869,27.0636,33.0007,41.1943,744.0224,2.2835,2305.6626,Agricultural,Sandy,702.6234,1,0,0
15.681822913045991,70.9019283787199,3.5142,31.1009,44.0027,58.014,0.5,5894.5954,Forest,Loam,403.8507,0,1,0
21.564039139246578,69.08452685214291,17.2339,29.8655,46.8826,395.7824,0.5,1450.1943,Agricultural,Peat,4732.162,0,1,0
8.968968678211395,77.01491453373035,25.5872,36.0326,52.6101,365.9563,1.6714,128.019,Agricultural,Silt,1245.3452,1,1,0
32.82366071263432,96.28583398754917,209.227,20.5882,84.8753,3432.6006,5.7819,1343.6873,Urban,Peat,1001.0449,0,1,1
30.874815979032086,95.55417884200398,156.4629,32.1508,86.6034,2803.4384,4.9549,513.0659,Forest,Rocky,1812.7069,1,1,1
11.678150014598124,73.44238750964955,13.3058,26.3052,44.3506,244.6529,0.5,254.5568,Agricultural,Clay,1092.4884,1,0,0
27.980149542444234,82.16881783012613,170.6932,34.6348,93.5043,2938.5396,4.6134,266.2227,Desert,Loam,6072.5505,0,0,1
18.69079988305449,89.23808058647009,29.5374,17.3535,27.5269,979.7187,0.7151,173.423,Wetland,Loam,784.2332,1,0,0
20.003214112699673,92.46876893406328,60.6216,28.0641,75.5583,1546.9539,3.1032,168.8496,Water Body,Rocky,470.9783,1,0,1
12.041513011717232,88.72352025382622,80.602,24.4667,50.2961,2454.8737,4.3704,1414.5617,Agricultural,Loam,1202.7004,0,1,1
27.12009556899623,82.25834714485867,9.876,36.2933,30.5617,125.7729,0.5,449.1538,Desert,Silt,4599.7975,1,0,0
16.935606657864625,83.84748533385016,28.1491,28.4854,41.9391,504.2733,1.0652,333.8167,Forest,Sandy,2303.0962,1,0,0
27.336694677823626,72.8746152059862,108.2238,31.875,79.297,2170.5291,4.1177,208.9535,Agricultural,Silt,230.4176,1,0,1
10.570888134874023,90.56452491193559,256.3082,23.4889,94.2503,5075.557,7.2003,65.1864,Forest,Clay,1408.9134,0,0,1
27.807342928376457,85.86298381805798,1.8542,37.395,45.3698,181.5907,0.5,278.9944,Forest,Sandy,4371.41,0,0,0
28.57299665001081,77.13393444038391,71.4131,28.9223,52.7022,1086.2575,1.2269,877.5841,Forest,Peat,1402.3246,1,0,0
23.864167848044556,96.05986659958994,10.1516,29.4267,45.0701,159.5336,1.0333,48.0348,Agricultural,Clay,553.3171,1,1,0
31.08146366914845,70.26027758311463,205.4712,30.9836,98.6869,3688.3561,5.7597,279.7668,Agricultural,Rocky,921.7197,1,1,1
9.262520372901488,74.59966198505155,22.5214,27.3287,53.2617,277.3155,0.5435,1376.4955,Desert,Loam,6106.8678,1,1,0
16.840913303190458,84.97972947620042,16.7052,33.8325,41.3534,407.9368,0.5,81.8897,Urban,Loam,468.1767,1,1,0
8.228190393686434,80.28200085311131,126.4344,16.6476,72.1211,2759.2385,4.02,2596.9094,Agricultural,Clay,418.1808,1,0,1
14.537260536984007,80.11446528072338,0.3341,23.3193,43.9528,50.0,0.5,2263.5281,Forest,Clay,2092.3578,1,1,0
22.204538357791634,69.45589825824673,21.706,33.0796,54.2473,393.4104,0.6193,626.1428,Urban,Loam,1875.5455,0,0,0
17.562581320046945,82.74410808205204,175.4406,34.5681,87.9945,3361.6736,5.9294,150.2014,Forest,Clay,4250.4882,1,0,1
23.873135521870708,68.22811683177362,24.5748,35.9092,28.3254,466.695,0.7324,4697.0782,Agricultural,Rocky,1796.4993,1,0,0
28.419093196665546,90.94646292343634,6.858,32.2157,31.5539,1371.3722,2.1644,427.5944,Urban,Silt,6555.9534,1,0,0
13.4727986783579,88.13323169248878,10.1699,34.7762,44.2002,1106.3027,0.9565,104.9033,Wetland,Peat,4809.2408,1,1,1
33.49612213729504,93.33819084738454,6.4175,48.0,22.6257,135.2551,0.8435,169.0673,Desert,Rocky,1376.4262,1,0,0
30.742331246099685,77.43735531563135,12.3069,36.3378,34.6132,319.5691,0.5156,7195.1582,Water Body,Clay,2126.735,0,1,0
30.530263802075797,83.99912435079085,131.8064,29.079,91.1565,3143.3035,5.3916,131.69,Agricultural,Loam,1792.7888,0,1,1
25.11474564108466,68.53299672249307,179.8425,30.7288,85.5784,3059.7183,5.6047,109.9609,Desert,Rocky,2357.9739,1,1,1
31.688462234586645,70.66906015464178,60.9608,34.9803,61.2216,1691.1373,3.7986,88.2235,Agricultural,Loam,7243.1635,0,0,1
16.827877347294766,89.5510451075698,1.8483,29.2341,47.9238,135.3596,0.5,991.3618,Agricultural,Clay,6790.4483,1,0,0
31.832555776525783,92.71464591931836,17.3383,37.7658,47.0209,509.3597,0.7962,83.0069,Agricultural,Loam,2734.1953,0,1,0
32.53918448774599,77.82173810132055,0.8891,40.1464,38.2661,466.334,1.1938,981.1352,Desert,Rocky,516.4711,1,0,0
24.8588131617484,79.36515237309027,59.4901,27.8598,64.2087,1707.268,3.7049,3589.0862,Forest,Peat,3057.8501,0,0,1
9.815909677118931,95.9723224485659,11.2017,27.7438,35.9547,188.735,0.5,287.4491,Wetland,Peat,2635.3336,0,0,0
31.54329972254523,87.27718971806037,27.9495,22.8311,46.4448,373.5652,0.5,58.5117,Water Body,Clay,549.9221,1,0,0
29.08816426907814,82.18463784300879,9.3222,41.0206,30.5049,189.4706,1.083,6294.425,Forest,Clay,1998.4322,1,0,0
21.16701085277414,90.58738512627262,3.287,22.7593,39.5721,77.4453,0.5,59.1902,Agricultural,Peat,11008.6457,1,0,0
23.84270262335674,83.3805987600254,85.9437,22.233,66.8017,2299.9277,3.6784,279.7071,Agricultural,Peat,760.2454,1,0,1
10.383511210147056,96.80813567420168,25.8029,19.5594,44.6419,331.2218,1.0368,1101.1098,Agricultural,Loam,4130.13,0,0,0
29.86750007636571,89.73997695474773,3.6662,26.9888,47.1696,69.6643,0.5,156.0776,Wetland,Silt,1416.9059,0,0,0
16.267075327075233,78.12317743057854,124.6716,24.7142,86.9866,2487.4818,4.5235,595.4551,Agricultural,Sandy,1930.9759,0,1,1
16.26167410297552,73.58645900223786,70.1579,21.818,54.4514,2014.7572,3.5545,104.8126,Agricultural,Peat,3730.642,0,0,1
16.440027218299065,91.89217555049343,4.3583,26.322,36.1437,107.5246,0.5,134.0625,Agricultural,Loam,1390.5365,1,1,0
17.368711603512487,94.85732195161539,65.9201,37.665,61.3098,884.1664,0.5,4162.2434,Agricultural,Clay,2212.0034,0,0,0
27.176570232035996,68.01826276134982,20.0319,30.7334,40.5032,508.323,0.9336,596.4043,Forest,Loam,129.3504,1,1,0
24.690111837008047,68.23294238355761,141.0111,31.9581,65.8054,2543.0527,3.0993,183.4391,Wetland,Loam,740.9868,0,1,1
24.46439958686122,87.75100853903994,28.3683,40.7609,37.6389,849.2717,0.5,1865.4302,Agricultural,Sandy,1538.3786,0,0,0
28.735742644706043,79.0972461837337,12.7503,20.9614,52.7776,175.0676,0.5,176.5159,Urban,Peat,2082.7164,1,1,0
9.443918421401301,71.18035962201215,50.6281,22.5452,44.1194,1080.4673,1.28,2254.6003,Water Body,Loam,764.8346,1,0,0
25.61822569926131,73.00032683985194,12.5183,30.5793,46.5323,797.4392,0.6355,676.5811,Urban,Sandy,4029.1231,0,0,0
11.965611850158327,82.87029056893527,20.4887,23.993,48.5609,397.5114,0.5,1348.7458,Agricultural,Loam,2591.7999,0,1,0
18.504639159703622,71.12785245256438,35.7929,15.0,45.8628,703.5901,0.9199,5499.4658,Wetland,Peat,2057.1462,0,1,1
29.42298915151492,75.82893523428085,9.945,42.4037,31.2835,196.4356,0.5041,111.9476,Urban,Loam,3267.98,1,1,0
27.753546121460893,93.85443747499534,342.1875,29.5244,100.0,4980.6891,7.5098,145.5595,Agricultural,Sandy,1578.8772,1,1,1
21.278347080839037,78.04487816242526,4.9812,31.14,46.3238,227.3641,0.5,1120.2135,Urban,Silt,600.1306,0,1,0
33.904869085011455,83.65837890971254,34.7402,35.4796,43.9513,567.9717,1.0911,398.3775,Agricultural,Sandy,8779.1926,1,1,0
32.69022864659908,76.33335065049437,120.7288,21.7092,78.5658,2490.4355,4.3058,131.8303,Agricultural,Clay,387.7463,1,1,1
32.49466596432479,93.46246539705136,158.3263,15.8279,64.842,2826.0709,4.3473,3944.9459,Urban,Sandy,2273.4254,1,1,1
19.67338893512955,89.37614279572335,13.5138,30.58,55.1494,321.9834,0.5036,161.8036,Forest,Silt,679.361,0,0,0
10.041336096652271,88.62762848209832,6.569,19.9315,42.5342,237.0229,0.643,1426.5581,Forest,Silt,2923.7895,0,0,0
21.746069697199736,78.59420024373682,14.4638,29.9838,46.819,577.9635,0.5,1081.3299,Agricultural,Clay,1189.5422,0,0,0
31.675572174333208,77.47701397795038,22.6841,34.3457,37.0263,556.4484,0.5,327.0127,Wetland,Rocky,913.8707,0,1,0
24.892571314536465,92.05464980478922,16.6213,28.406,37.4847,220.2825,0.747,152.5404,Water Body,Rocky,713.5961,0,1,0
13.731738436659931,81.24473095653349,11.1679,21.2625,49.153,140.0642,1.3512,7311.99,Wetland,Rocky,720.3359,0,0,0
22.05059010180998,85.02908814807664,125.8138,26.5451,89.5387,2809.2104,3.9584,76.5107,Water Body,Rocky,5911.657,0,0,1
21.354120424621485,81.97673544977795,80.999,34.1344,46.6293,985.0536,1.1342,4977.5217,Forest,Peat,7665.741,1,1,0
13.060104775561978,74.9456988791859,6.8596,31.1358,45.316,526.7332,0.7155,269.6081,Agricultural,Loam,1073.4864,0,0,0
8.085517481736808,79.58152938704015,11.0984,25.2281,48.1998,869.3534,1.1258,5401.3389,Urban,Clay,1963.4036,1,1,0
12.017167555308294,74.71347615465132,199.3353,26.5268,86.64,3779.8293,6.2949,287.7435,Agricultural,Clay,3182.0638,1,0,1
9.969863022293218,73.90179397219799,231.3915,22.2208,97.7881,3718.7582,5.5612,33.5484,Wetland,Loam,1807.0667,1,0,1
17.557880377706,90.43300012427808,28.9977,25.9129,46.0676,597.4077,0.5,6473.462,Wetland,Clay,12000.0,1,0,0
24.92369801662777,93.13366013682364,154.5764,26.4252,85.5392,2693.0331,4.4105,28.2873,Agricultural,Clay,2004.8897,1,0,1
22.507376993097484,68.2455795632262,173.103,15.1451,85.0053,3148.0113,4.9277,247.3288,Water Body,Sandy,1968.6367,1,0,1
33.8339961059537,71.09331749829052,25.7811,32.7085,47.3562,417.7735,0.5414,2004.0248,Wetland,Clay,487.414,1,1,0
25.897214266135972,92.23608989972521,2.417,46.7234,34.218,158.5035,0.5429,237.3887,Agricultural,Sandy,3259.3701,0,1,0
15.276674376435036,86.18532090100405,109.8749,16.9085,85.0776,2240.1224,3.497,516.2523,Agricultural,Sandy,2269.4126,1,0,1
21.754397460044324,86.58906642091691,4.6625,39.0746,32.4548,66.2415,0.5,823.1242,Urban,Sandy,863.1106,0,1,0
24.12448862080671,93.35986930978459,108.2956,26.568,83.6885,2620.3455,4.3669,176.4276,Forest,Loam,2416.4224,0,0,1
33.133573508692045,77.14256647639182,4.4985,31.5238,43.5101,123.1389,0.7439,48.8076,Agricultural,Rocky,2095.0894,0,1,0
29.471458880875943,75.23640205006363,108.753,23.2621,68.1676,2238.9692,2.4149,140.2193,Desert,Clay,3163.4382,1,0,1
13.015494517567674,87.2198016227737,5.3009,28.6498,34.0842,294.6694,0.5206,277.3653,Urban,Rocky,298.3561,0,0,0
14.836283318306343,93.11900409810744,17.2476,19.3169,36.5653,225.7066,1.3412,125.0739,Wetland,Loam,8570.5422,0,0,0
30.15213533691258,92.6735765954131,19.6671,27.4693,32.8422,942.5746,1.1669,68.1735,Urban,Peat,467.0232,1,0,0
24.40019960862427,84.60481146965364,43.4314,26.082,68.6886,1431.6742,2.3523,237.9283,Urban,Loam,1444.34,1,0,0
11.471654308132914,81.11027493407096,37.5926,22.9189,55.7432,1346.6766,1.2052,1071.6762,Agricultural,Silt,2052.8334,0,0,0
20.55319449013686,73.5112843880699,108.9218,32.7556,77.6388,3193.4348,5.7664,4799.0278,Agricultural,Loam,372.1428,1,1,1
10.982801054547656,88.45806524226302,219.372,19.549,97.773,3531.3241,5.8622,101.1115,Agricultural,Loam,3706.6883,0,0,1
30.367826074080504,76.20606042316355,156.6848,27.9504,78.2512,2971.0755,4.6191,944.6021,Urban,Loam,759.0514,1,0,1
14.359760191618939,87.42282235522204,11.4851,26.4679,50.7946,1077.338,2.19,2682.4949,Water Body,Loam,12000.0,0,0,0
33.34728313375305,74.68837923125209,25.6645,36.0358,44.1709,368.3364,0.8515,1460.2091,Urban,Clay,2742.9309,1,1,0
32.18656915273873,68.6241613208857,25.3368,38.4788,32.8186,342.568,0.5,6421.9966,Agricultural,Silt,1134.9152,0,0,0
24.802514624265136,78.02010115018369,20.2932,20.3819,48.0568,484.1227,0.9357,230.9278,Agricultural,Sandy,12000.0,0,0,0
20.761947692850807,73.60623923746532,204.8742,35.6515,96.2106,3292.7179,5.0552,458.2373,Wetland,Peat,1448.16,0,0,1
23.138841071535182,91.72002863444484,39.8911,39.7352,58.4278,572.916,1.0904,227.2919,Urban,Loam,1006.0204,1,0,0
30.04698564909394,86.37293244515983,70.8577,29.8416,64.4924,1799.4233,4.5888,212.795,Urban,Peat,1214.0947,1,0,1
33.930849109242104,68.49297708546788,216.985,36.2566,98.3446,3418.912,5.2617,254.1524,Urban,Rocky,1073.9468,1,0,1
26.524461156474146,94.22369733021304,139.9197,18.3095,81.7364,2545.3845,4.6753,47.4258,Forest,Sandy,1268.8017,1,0,1
19.630033321794972,73.07111375142078,143.0628,23.0083,89.8207,2830.2556,5.7184,271.7803,Desert,Silt,434.7253,0,0,1
14.565649156985259,86.81289487304501,2.2322,24.1254,38.7304,299.8864,0.5,1476.0311,Forest,Silt,118.2507,1,0,0
22.99679839823107,70.97282787349988,276.7997,25.8284,100.0,4187.6372,6.9301,4356.7765,Agricultural,Silt,4011.7396,1,0,1
26.756136699117853,83.33063585090599,37.2635,28.8492,45.1304,887.602,1.6616,184.0622,Agricultural,Silt,7010.258,1,0,0
28.530801816762033,80.38114395312753,16.556,27.8929,39.7828,232.9654,0.5,266.229,Agricultural,Clay,4871.5959,1,1,0
13.994121895398784,81.46109057236552,194.769,16.8255,100.0,3148.2135,4.1488,35.9311,Agricultural,Sandy,7017.8303,0,0,1
34.25906500226682,92.38450084183677,47.9065,48.0,48.861,623.2965,0.7337,213.0738,Agricultural,Clay,1440.895,1,0,0
25.440691340025218,79.74554916813338,1.7883,31.0001,27.4222,221.3302,0.5,1035.1906,Agricultural,Loam,916.4764,1,0,0
23.624917487690546,75.60068969201815,64.2346,28.0026,47.2647,1983.3217,3.7953,170.4669,Agricultural,Loam,3490.0045,0,1,1
28.684159976191975,96.29790901648495,29.0994,35.1309,55.5546,559.2506,1.3374,263.5052,Urban,Sandy,1018.2571,1,0,0
22.38298929039621,90.5355217311099,75.3686,21.3718,74.7754,2376.7038,4.8038,188.2846,Water Body,Loam,8549.8116,1,1,1
12.019977358976007,82.4300886844675,19.4097,18.9195,35.2085,372.0074,0.5,1214.11,Agricultural,Rocky,3225.1261,0,0,0
12.785377339853543,71.55234545007119,57.0583,22.0082,48.4717,1190.7954,0.5829,48.1188,Forest,Clay,1027.6819,1,1,0
22.80682529203162,80.92159284175355,112.3261,25.2978,72.9627,2530.1178,4.4247,142.7775,Agricultural,Clay,2108.6695,1,0,1
18.24065532210441,76.55722531795989,14.9941,38.4925,36.1733,521.5473,0.8211,88.718,Forest,Peat,268.8499,0,1,0
17.138325724384295,95.92484507901771,27.0453,20.4247,35.5472,500.5036,0.5,129.9247,Agricultural,Sandy,1834.4312,1,0,0
24.023457333027544,70.1435633891812,7.2391,27.4914,41.2845,142.5667,0.5,2609.794,Agricultural,Sandy,610.0169,1,1,0
33.99474545683657,70.13433753444951,26.5088,28.1409,45.2883,384.6531,1.0834,293.1445,Forest,Clay,6540.1822,0,1,0
32.827337665713344,73.98175419600426,59.4373,25.0819,61.204,937.0965,1.1176,1085.2489,Wetland,Silt,5582.3666,0,1,1
15.746973432321028,69.25744698784531,115.1773,25.852,68.0037,2185.1049,4.0416,3856.8905,Forest,Sandy,2279.6932,0,0,1
21.746061400063095,73.34444096943602,4.6412,22.9072,43.2604,211.6429,0.5,145.2804,Urban,Rocky,1386.988,0,1,0
13.488926234524861,85.51051435505998,34.9914,28.3051,56.4064,868.5275,1.2681,10.7242,Urban,Peat,12000.0,1,1,0
26.215129986790114,79.95074088287069,14.2454,24.9791,37.0892,324.0888,0.5,1395.7669,Agricultural,Loam,399.5142,0,0,0
13.322476294406957,71.1662600316562,171.7393,24.7322,94.1152,2905.0101,4.502,821.7457,Desert,Peat,2087.6704,1,1,1
11.116685051206474,70.04215146305647,106.9618,15.0,54.9463,2278.0656,4.6837,91.2605,Desert,Loam,1028.7011,1,0,1
20.085770422938296,95.12986071494046,126.4122,27.9734,56.5558,3236.8197,5.1657,260.7457,Agricultural,Clay,1696.946,1,1,1
11.236364918009436,88.68256592246902,17.2698,22.3843,40.8019,312.3063,0.5,263.4746,Urban,Loam,4725.7776,0,1,0
23.86926837275287,92.21070852906068,15.2655,35.2392,21.3894,640.4146,1.1698,186.7297,Urban,Clay,1248.3286,1,0,0
13.807301177197507,71.4242975285585,196.157,31.0733,93.7229,3675.6338,5.9213,1074.9255,Agricultural,Silt,123.8611,1,1,1
21.24194081802561,83.66715447833234,13.6262,30.967,34.6432,582.9164,1.0127,1383.7764,Wetland,Loam,2045.875,1,0,0
16.140892451467405,78.82744064047795,203.2251,29.542,91.0596,3298.4983,4.9074,5416.5325,Water Body,Clay,1234.6033,0,0,1
11.103710006788985,73.38692094465411,146.2082,27.6496,75.018,3356.4043,5.5864,69.2294,Agricultural,Peat,336.2683,0,1,1
12.219666879759927,79.66593681320094,24.1061,28.9064,41.7558,848.4603,0.554,4773.177,Water Body,Loam,1021.9552,0,0,0
8.931164833663113,82.44556766872371,20.6362,22.6463,51.0149,717.5147,1.2812,170.3623,Wetland,Clay,1788.3305,0,0,1
17.878168328818795,68.48367688392251,74.7861,34.4401,65.2739,1883.1743,4.1207,1254.5753,Agricultural,Loam,2423.8642,1,0,1
22.528617257766598,92.37849734429088,163.152,38.9653,91.4702,2888.2998,6.1539,298.8233,Urban,Silt,8665.7809,0,1,1
34.88666393005781,69.21250306150944,132.367,35.0963,78.032,2706.396,4.5959,177.5016,Urban,Clay,513.6438,0,1,1
19.046556379468367,69.6850023353252,183.5912,32.5216,98.1692,3131.6917,5.32,1585.1521,Water Body,Peat,735.5945,1,1,1
12.823056254425904,95.57826982329573,1.3043,24.5653,44.1628,430.4568,0.5,97.7214,Urban,Sandy,436.4296,0,0,0
11.396086255392262,75.528824904789,5.2306,23.9656,27.7974,332.4659,0.7054,23.8794,Agricultural,Sandy,5289.9221,0,1,0
23.96995692400902,85.19923714496868,40.6613,32.8928,47.459,685.4317,0.9569,624.4001,Wetland,Loam,1617.6108,1,0,0
16.192848877917328,73.04311058977606,85.3888,15.0,54.0777,1283.8493,1.5463,4067.5774,Wetland,Sandy,2046.7785,1,0,0
34.96349289322396,87.65044423065322,10.2055,40.4139,40.2261,177.8429,0.5,42.9472,Water Body,Loam,198.2234,1,1,0
29.744657094367945,69.12765322365118,25.1314,26.8983,36.4968,362.3066,0.6313,7988.001,Agricultural,Loam,5392.7907,0,1,0
32.49556551648112,73.48313795065522,4.2307,32.1089,43.0305,248.4566,0.5,179.1061,Agricultural,Loam,935.0991,1,0,0
10.812807957716187,76.42357035093075,8.6682,30.8689,38.1297,298.9776,0.5,1082.9297,Agricultural,Peat,1848.3244,0,1,0
9.302190208862466,71.86513112627537,31.5844,24.6507,56.0574,591.5793,0.6371,1118.9849,Desert,Silt,2895.1451,1,1,0
31.27417475125188,93.67115237007096,10.464,32.2522,35.7249,700.6526,1.1007,207.249,Agricultural,Loam,3666.4245,0,1,0
31.994716799189554,90.32580293287177,4.1758,32.4905,34.821,224.7927,0.7853,77.9132,Forest,Sandy,2022.8316,1,0,0
30.350685949052817,71.00862773682962,15.3657,34.738,28.6082,188.2081,0.5,129.3895,Agricultural,Sandy,704.2883,0,1,0
11.809130881023108,72.09608192187163,20.7368,26.6202,36.2975,278.5109,0.5,955.6558,Wetland,Clay,2329.837,1,0,0
9.951728278858555,93.88778143955392,120.9602,25.6294,83.1503,3017.4588,5.3375,192.5292,Agricultural,Clay,2009.305,0,1,1
16.544812354222174,75.90713458511247,38.1675,39.3543,38.8679,459.4282,0.5,6495.3396,Desert,Loam,4134.6132,0,0,0
21.89265557932964,84.3326987110003,20.3352,30.5343,39.9591,420.4863,0.5,839.7008,Water Body,Silt,3074.9562,1,1,0
14.929474594024587,80.86416134213725,303.3148,32.5247,100.0,4583.1494,7.3224,253.7214,Agricultural,Sandy,1527.9921,1,1,1
17.402397136082683,72.86463077376591,12.4186,31.3922,37.8644,344.3128,0.5,209.4907,Agricultural,Sandy,6544.8796,0,1,0
14.592730292424369,90.66103122837669,15.0836,26.4616,42.0798,306.3228,0.5,214.1274,Water Body,Clay,1157.5015,1,1,1
26.71284956124704,72.1468173102445,22.012,31.7027,47.5723,760.378,0.9742,4628.6316,Urban,Rocky,1751.3845,0,1,0
19.200864958143065,87.70640882913322,35.0607,33.7758,76.7064,2065.604,3.3579,240.6279,Wetland,Sandy,2293.1803,1,0,1
9.408996560512549,96.39322749292042,450.0,24.8731,100.0,6221.9814,8.8108,1680.2165,Agricultural,Rocky,2406.7091,1,1,1
14.921226665375963,75.73761031350595,251.556,23.8761,89.2855,4118.7581,5.8549,213.1831,Agricultural,Clay,4474.0213,0,0,1
9.008494140026947,84.0163040139,35.6584,22.8663,45.0992,657.535,1.3934,3185.1157,Forest,Loam,12000.0,1,1,0
11.328824917385758,89.83502245147012,5.3752,28.9747,43.4161,120.8333,0.7787,457.8367,Desert,Clay,2800.5834,1,0,0
31.9368629931902,68.74885467722355,68.6088,42.1942,46.8127,1009.6832,1.4216,158.0299,Desert,Sandy,985.0584,0,1,0
14.44692522462812,70.85395648464959,22.7058,22.1027,49.161,525.2793,1.0028,152.9404,Wetland,Silt,959.5957,0,1,1
21.705480348429745,73.63073106311924,211.684,19.1014,87.8155,3352.3338,5.778,762.5736,Forest,Peat,507.114,0,1,1
23.057141426969302,94.94936090112022,211.787,24.6845,98.3474,3416.5556,6.6332,86.9779,Agricultural,Clay,4890.3984,1,0,1
9.233244941291536,86.70078565065297,19.6197,23.5002,27.3535,744.2129,0.6371,692.8811,Wetland,Loam,1821.0131,1,0,0
15.935752533633211,74.9759253456968,3.5934,27.6853,47.5967,73.6923,0.5,1187.8159,Agricultural,Rocky,12000.0,0,1,0
8.455622422573509,71.5918803278073,342.0706,22.89,100.0,5432.335,7.5295,258.9857,Agricultural,Clay,1758.0897,1,1,1
25.701736772014698,85.78717290704367,7.7142,22.8935,35.0923,177.7929,0.5,1043.6052,Agricultural,Clay,574.859,1,0,0
32.19837872694559,92.06281663171433,28.615,32.7762,42.0765,787.0607,1.7141,4133.2721,Agricultural,Silt,938.5046,1,1,0
19.78148574700611,87.94625867502356,2.0986,41.3761,24.8171,600.0946,0.5,664.962,Desert,Loam,536.4763,1,1,0
16.015182874082193,76.42084981779857,18.3901,17.3016,48.1893,1060.5029,1.7474,6900.0843,Agricultural,Clay,2821.7299,1,1,0
19.70622715165004,86.46008975198524,18.0321,17.8447,39.4998,541.726,1.1378,233.1908,Forest,Clay,1799.5824,0,1,0
26.918153310846314,96.35346554230303,29.5208,30.0727,51.0355,910.5645,1.6854,262.3186,Wetland,Sandy,1650.3245,1,1,1
